"TIME", "PRESSURE1", "TEMPERATURE1"
2.995920000000e+08, 7.881565777371e+06, 4.231499998553e+02
3.022200000000e+08, 7.881565777371e+06, 4.231499998476e+02
3.048480000000e+08, 7.881565777371e+06, 4.231499998424e+02
3.074760000000e+08, 7.881565777371e+06, 4.231499998410e+02
3.101040000000e+08, 7.881565777371e+06, 4.231499998444e+02
3.127320000000e+08, 7.881565777371e+06, 4.231499998541e+02
3.153600000000e+08, 7.881565777371e+06, 4.231499998716e+02
3.179880000000e+08, 7.881565777371e+06, 4.231499998986e+02
3.206160000000e+08, 7.881565777371e+06, 4.231499999371e+02
3.232440000000e+08, 7.881565777371e+06, 4.231499999890e+02
3.258720000000e+08, 7.881565777371e+06, 4.231500000565e+02
3.285000000000e+08, 7.881565777371e+06, 4.231500001417e+02
3.311280000000e+08, 7.881565777371e+06, 4.231500002467e+02
3.337560000000e+08, 7.881565777371e+06, 4.231500003739e+02
3.363840000000e+08, 7.881565777371e+06, 4.231500005251e+02
3.390120000000e+08, 7.881565777371e+06, 4.231500007023e+02
3.416400000000e+08, 7.881565777371e+06, 4.231500009070e+02
3.442680000000e+08, 7.881565777371e+06, 4.231500011404e+02
3.468960000000e+08, 7.881565777371e+06, 4.231500014029e+02
3.495240000000e+08, 7.881565777371e+06, 4.231500016944e+02
3.521520000000e+08, 7.881565777371e+06, 4.231500020138e+02
3.547800000000e+08, 7.881565777371e+06, 4.231500023591e+02
3.574080000000e+08, 7.881565777371e+06, 4.231500027265e+02
3.600360000000e+08, 7.881565777371e+06, 4.231500031112e+02
3.626640000000e+08, 7.881565777371e+06, 4.231500035060e+02
3.652920000000e+08, 7.881565777371e+06, 4.231500039019e+02
3.679200000000e+08, 7.881565777371e+06, 4.231500042871e+02
3.705480000000e+08, 7.881565777371e+06, 4.231500046470e+02
3.731760000000e+08, 7.881565777371e+06, 4.231500049639e+02
3.758040000000e+08, 7.881565777371e+06, 4.231500052161e+02
3.784320000000e+08, 7.881565777371e+06, 4.231500053778e+02
3.810600000000e+08, 7.881565777371e+06, 4.231500054185e+02
3.836880000000e+08, 7.881565777371e+06, 4.231500053025e+02
3.863160000000e+08, 7.881565777371e+06, 4.231500049883e+02
3.889440000000e+08, 7.881565777371e+06, 4.231500044278e+02
3.915720000000e+08, 7.881565777371e+06, 4.231500035660e+02
3.942000000000e+08, 7.881565777371e+06, 4.231500023401e+02
3.968280000000e+08, 7.881565777371e+06, 4.231500006789e+02
3.994560000000e+08, 7.881565777371e+06, 4.231499985019e+02
4.020840000000e+08, 7.881565777371e+06, 4.231499957184e+02
4.047120000000e+08, 7.881565777371e+06, 4.231499922272e+02
4.073400000000e+08, 7.881565777371e+06, 4.231499879152e+02
4.099680000000e+08, 7.881565777371e+06, 4.231499826566e+02
4.125960000000e+08, 7.881565777371e+06, 4.231499763123e+02
4.152240000000e+08, 7.881565777371e+06, 4.231499687283e+02
4.178520000000e+08, 7.881565777371e+06, 4.231499597355e+02
4.204800000000e+08, 7.881565777371e+06, 4.231499491480e+02
4.231080000000e+08, 7.881565777371e+06, 4.231499367623e+02
4.257360000000e+08, 7.881565777371e+06, 4.231499223563e+02
4.283640000000e+08, 7.881565777371e+06, 4.231499056881e+02
4.309920000000e+08, 7.881565777371e+06, 4.231498864948e+02
4.336200000000e+08, 7.881565777371e+06, 4.231498644913e+02
4.362480000000e+08, 7.881565777371e+06, 4.231498393693e+02
4.388760000000e+08, 7.881565777371e+06, 4.231498107961e+02
4.415040000000e+08, 7.881565777371e+06, 4.231497784130e+02
4.441320000000e+08, 7.881565777371e+06, 4.231497418347e+02
4.467600000000e+08, 7.881565777371e+06, 4.231497006473e+02
4.493880000000e+08, 7.881565777371e+06, 4.231496544077e+02
4.520160000000e+08, 7.881565777371e+06, 4.231496026420e+02
4.546440000000e+08, 7.881565777371e+06, 4.231495448444e+02
4.572720000000e+08, 7.881565777371e+06, 4.231494804756e+02
4.599000000000e+08, 7.881565777371e+06, 4.231494089619e+02
4.625280000000e+08, 7.881565777371e+06, 4.231493296939e+02
4.651560000000e+08, 7.881565777371e+06, 4.231492420247e+02
4.677840000000e+08, 7.881565777371e+06, 4.231491452695e+02
4.704120000000e+08, 7.881565777371e+06, 4.231490387037e+02
4.730400000000e+08, 7.881565777371e+06, 4.231489215619e+02
4.756680000000e+08, 7.881565777371e+06, 4.231487930366e+02
4.782960000000e+08, 7.881565777371e+06, 4.231486522772e+02
4.809240000000e+08, 7.881565777371e+06, 4.231484983885e+02
4.835520000000e+08, 7.881565777371e+06, 4.231483304299e+02
4.861800000000e+08, 7.881565777371e+06, 4.231481474139e+02
4.888080000000e+08, 7.881565777371e+06, 4.231479483054e+02
4.914360000000e+08, 7.881565777371e+06, 4.231477320204e+02
4.940640000000e+08, 7.881565777371e+06, 4.231474974248e+02
4.966920000000e+08, 7.881565777371e+06, 4.231472433339e+02
4.993200000000e+08, 7.881565777371e+06, 4.231469685111e+02
5.019480000000e+08, 7.881565777371e+06, 4.231466716667e+02
5.045760000000e+08, 7.881565777371e+06, 4.231463514579e+02
5.072040000000e+08, 7.881565777371e+06, 4.231460064870e+02
5.098320000000e+08, 7.881565777371e+06, 4.231456353014e+02
5.124600000000e+08, 7.881565777371e+06, 4.231452363923e+02
5.150880000000e+08, 7.881565777371e+06, 4.231448081945e+02
5.177160000000e+08, 7.881565777371e+06, 4.231443490854e+02
5.203440000000e+08, 7.881565777371e+06, 4.231438573845e+02
5.229720000000e+08, 7.881565777371e+06, 4.231433313531e+02
5.256000000000e+08, 7.881565777371e+06, 4.231427691938e+02
5.282280000000e+08, 7.881565777371e+06, 4.231421690499e+02
5.308560000000e+08, 7.881565777371e+06, 4.231415290051e+02
5.334840000000e+08, 7.881565777371e+06, 4.231408470834e+02
5.361120000000e+08, 7.881565777371e+06, 4.231401212490e+02
5.387400000000e+08, 7.881565777371e+06, 4.231393494057e+02
5.413680000000e+08, 7.881565777371e+06, 4.231385293971e+02
5.439960000000e+08, 7.881565777371e+06, 4.231376590067e+02
5.466240000000e+08, 7.881565777371e+06, 4.231367359576e+02
5.492520000000e+08, 7.881565777371e+06, 4.231357579131e+02
5.518800000000e+08, 7.881565777371e+06, 4.231347224764e+02
5.545080000000e+08, 7.881565777371e+06, 4.231336271909e+02
5.571360000000e+08, 7.881565777371e+06, 4.231324695410e+02
5.597640000000e+08, 7.881565777371e+06, 4.231312469517e+02
5.623920000000e+08, 7.881565777371e+06, 4.231299567899e+02
5.650200000000e+08, 7.881565777371e+06, 4.231285963640e+02
5.676480000000e+08, 7.881565777371e+06, 4.231271629253e+02
5.702760000000e+08, 7.881565777371e+06, 4.231256536681e+02
5.729040000000e+08, 7.881565777371e+06, 4.231240657304e+02
5.755320000000e+08, 7.881565777371e+06, 4.231223961952e+02
5.781600000000e+08, 7.881565777371e+06, 4.231206420906e+02
5.807880000000e+08, 7.881565777371e+06, 4.231188003911e+02
5.834160000000e+08, 7.881565777371e+06, 4.231168680185e+02
5.860440000000e+08, 7.881565777371e+06, 4.231148418428e+02
5.886720000000e+08, 7.881565777371e+06, 4.231127186835e+02
5.913000000000e+08, 7.881565777371e+06, 4.231104953101e+02
5.939280000000e+08, 7.881565777371e+06, 4.231081684443e+02
5.965560000000e+08, 7.881565777371e+06, 4.231057347600e+02
5.991840000000e+08, 7.881565777371e+06, 4.231031908857e+02
6.018120000000e+08, 7.881565777371e+06, 4.231005334051e+02
6.044400000000e+08, 7.881565777371e+06, 4.230977588586e+02
6.070680000000e+08, 7.881565777371e+06, 4.230948637450e+02
6.096960000000e+08, 7.881565777371e+06, 4.230918445227e+02
6.123240000000e+08, 7.881565777371e+06, 4.230886976114e+02
6.149520000000e+08, 7.881565777371e+06, 4.230854193934e+02
6.175800000000e+08, 7.881565777371e+06, 4.230820062155e+02
6.202080000000e+08, 7.881565777371e+06, 4.230784543904e+02
6.228360000000e+08, 7.881565777371e+06, 4.230747601985e+02
6.254640000000e+08, 7.881565777371e+06, 4.230709198894e+02
6.280920000000e+08, 7.881565777371e+06, 4.230669296840e+02
6.307200000000e+08, 7.881565777371e+06, 4.230627857760e+02
6.333480000000e+08, 7.881565777371e+06, 4.230584843338e+02
6.359760000000e+08, 7.881565777371e+06, 4.230540215022e+02
6.386040000000e+08, 7.881565777371e+06, 4.230493934043e+02
6.412320000000e+08, 7.881565777371e+06, 4.230445961436e+02
6.438600000000e+08, 7.881565777371e+06, 4.230396258054e+02
6.464880000000e+08, 7.881565777371e+06, 4.230344784593e+02
6.491160000000e+08, 7.881565777371e+06, 4.230291501607e+02
6.517440000000e+08, 7.881565777371e+06, 4.230236369528e+02
6.543720000000e+08, 7.881565777371e+06, 4.230179348687e+02
6.570000000000e+08, 7.881565777371e+06, 4.230120399333e+02
6.596280000000e+08, 7.881565777371e+06, 4.230059481652e+02
6.622560000000e+08, 7.881565777371e+06, 4.229996555790e+02
6.648840000000e+08, 7.881565777371e+06, 4.229931581866e+02
6.675120000000e+08, 7.881565777371e+06, 4.229864519999e+02
6.701400000000e+08, 7.881565777371e+06, 4.229795330325e+02
6.727680000000e+08, 7.881565777371e+06, 4.229723973015e+02
6.753960000000e+08, 7.881565777371e+06, 4.229650408299e+02
6.780240000000e+08, 7.881565777371e+06, 4.229574596481e+02
6.806520000000e+08, 7.881565777371e+06, 4.229496497965e+02
6.832800000000e+08, 7.881565777371e+06, 4.229416073266e+02
6.859080000000e+08, 7.881565777371e+06, 4.229333283039e+02
6.885360000000e+08, 7.881565777371e+06, 4.229248088090e+02
6.911640000000e+08, 7.881565777371e+06, 4.229160449401e+02
6.937920000000e+08, 7.881565777371e+06, 4.229070328149e+02
6.964200000000e+08, 7.881565777371e+06, 4.228977685719e+02
6.990480000000e+08, 7.881565777371e+06, 4.228882483730e+02
7.016760000000e+08, 7.881565777371e+06, 4.228784684051e+02
7.043040000000e+08, 7.881565777371e+06, 4.228684248817e+02
7.069320000000e+08, 7.881565777371e+06, 4.228581140451e+02
7.095600000000e+08, 7.881565777371e+06, 4.228475321678e+02
7.121880000000e+08, 7.881565777371e+06, 4.228366755548e+02
7.148160000000e+08, 7.881565777371e+06, 4.228255405448e+02
7.174440000000e+08, 7.881565777371e+06, 4.228141235122e+02
7.200720000000e+08, 7.881565777371e+06, 4.228024208687e+02
7.227000000000e+08, 7.881565777371e+06, 4.227904290650e+02
7.253280000000e+08, 7.881565777371e+06, 4.227781445925e+02
7.279560000000e+08, 7.881565777371e+06, 4.227655639847e+02
