"TIME", "TEMPERATURE1"
1.440000000000e+07, 3.807216070155e+01
1.450000000000e+07, 3.807300448413e+01
1.460000000000e+07, 3.807381029177e+01
1.470000000000e+07, 3.807457983354e+01
1.480000000000e+07, 3.807531474162e+01
1.490000000000e+07, 3.807601657472e+01
1.500000000000e+07, 3.807668682140e+01
1.510000000000e+07, 3.807732690323e+01
1.520000000000e+07, 3.807793817778e+01
1.530000000000e+07, 3.807852194155e+01
1.540000000000e+07, 3.807907943268e+01
1.550000000000e+07, 3.807961183359e+01
1.560000000000e+07, 3.808012027348e+01
1.570000000000e+07, 3.808060583072e+01
1.580000000000e+07, 3.808106953516e+01
1.590000000000e+07, 3.808151237031e+01
1.600000000000e+07, 3.808193527539e+01
1.610000000000e+07, 3.808233914737e+01
1.620000000000e+07, 3.808272484285e+01
1.630000000000e+07, 3.808309317987e+01
1.640000000000e+07, 3.808344493967e+01
1.650000000000e+07, 3.808378086830e+01
1.660000000000e+07, 3.808410167826e+01
1.670000000000e+07, 3.808440804998e+01
1.680000000000e+07, 3.808470063325e+01
1.690000000000e+07, 3.808498004863e+01
1.700000000000e+07, 3.808524688876e+01
1.710000000000e+07, 3.808550171958e+01
1.720000000000e+07, 3.808574508159e+01
1.730000000000e+07, 3.808597749095e+01
1.740000000000e+07, 3.808619944058e+01
1.750000000000e+07, 3.808641140124e+01
1.760000000000e+07, 3.808661382248e+01
1.770000000000e+07, 3.808680713363e+01
1.780000000000e+07, 3.808699174469e+01
1.790000000000e+07, 3.808716804722e+01
1.800000000000e+07, 3.808733641515e+01
1.810000000000e+07, 3.808749720558e+01
1.820000000000e+07, 3.808765075954e+01
1.830000000000e+07, 3.808779740271e+01
1.840000000000e+07, 3.808793744611e+01
1.850000000000e+07, 3.808807118678e+01
1.860000000000e+07, 3.808819890837e+01
1.870000000000e+07, 3.808832088177e+01
1.880000000000e+07, 3.808843736569e+01
1.890000000000e+07, 3.808854860717e+01
1.900000000000e+07, 3.808865484217e+01
1.910000000000e+07, 3.808875629599e+01
1.920000000000e+07, 3.808885318383e+01
1.930000000000e+07, 3.808894571117e+01
1.940000000000e+07, 3.808903407426e+01
1.950000000000e+07, 3.808911846051e+01
1.960000000000e+07, 3.808919904891e+01
1.970000000000e+07, 3.808927601039e+01
1.980000000000e+07, 3.808934950816e+01
1.990000000000e+07, 3.808941969812e+01
2.000000000000e+07, 3.808948672914e+01
2.010000000000e+07, 3.808955074340e+01
2.020000000000e+07, 3.808961187665e+01
2.030000000000e+07, 3.808967025856e+01
2.040000000000e+07, 3.808972601295e+01
2.050000000000e+07, 3.808977925809e+01
2.060000000000e+07, 3.808983010690e+01
2.070000000000e+07, 3.808987866722e+01
2.080000000000e+07, 3.808992504206e+01
2.090000000000e+07, 3.808996932977e+01
2.100000000000e+07, 3.809001162429e+01
2.110000000000e+07, 3.809005201532e+01
2.120000000000e+07, 3.809009058852e+01
2.130000000000e+07, 3.809012742572e+01
2.140000000000e+07, 3.809016260503e+01
2.150000000000e+07, 3.809019620108e+01
2.160000000000e+07, 3.809022828512e+01
2.170000000000e+07, 3.809025892519e+01
2.180000000000e+07, 3.809028818629e+01
2.190000000000e+07, 3.809031613048e+01
2.200000000000e+07, 3.809034281702e+01
2.210000000000e+07, 3.809036830252e+01
2.220000000000e+07, 3.809039264103e+01
2.230000000000e+07, 3.809041588417e+01
2.240000000000e+07, 3.809043808124e+01
2.250000000000e+07, 3.809045927931e+01
2.260000000000e+07, 3.809047952335e+01
2.270000000000e+07, 3.809049885630e+01
2.280000000000e+07, 3.809051731916e+01
2.290000000000e+07, 3.809053495108e+01
2.300000000000e+07, 3.809055178947e+01
2.310000000000e+07, 3.809056787004e+01
2.320000000000e+07, 3.809058322689e+01
2.330000000000e+07, 3.809059789260e+01
2.340000000000e+07, 3.809061189826e+01
2.350000000000e+07, 3.809062527360e+01
2.360000000000e+07, 3.809063804697e+01
2.370000000000e+07, 3.809065024546e+01
2.380000000000e+07, 3.809066189496e+01
2.390000000000e+07, 3.809067302016e+01
2.400000000000e+07, 3.809068364467e+01
2.410000000000e+07, 3.809069379101e+01
2.420000000000e+07, 3.809070348071e+01
2.430000000000e+07, 3.809071273433e+01
2.440000000000e+07, 3.809072157147e+01
2.450000000000e+07, 3.809073001090e+01
2.460000000000e+07, 3.809073807050e+01
2.470000000000e+07, 3.809074576738e+01
2.480000000000e+07, 3.809075311785e+01
2.490000000000e+07, 3.809076013751e+01
2.500000000000e+07, 3.809076684125e+01
2.510000000000e+07, 3.809077324329e+01
2.520000000000e+07, 3.809077935719e+01
2.530000000000e+07, 3.809078519593e+01
2.540000000000e+07, 3.809079077190e+01
2.550000000000e+07, 3.809079609692e+01
2.560000000000e+07, 3.809080118228e+01
2.570000000000e+07, 3.809080603878e+01
2.580000000000e+07, 3.809081067670e+01
2.590000000000e+07, 3.809081510589e+01
2.600000000000e+07, 3.809081933575e+01
2.610000000000e+07, 3.809082337523e+01
2.620000000000e+07, 3.809082723292e+01
2.630000000000e+07, 3.809083091698e+01
2.640000000000e+07, 3.809083443525e+01
2.650000000000e+07, 3.809083779517e+01
2.660000000000e+07, 3.809084100388e+01
2.670000000000e+07, 3.809084406817e+01
2.680000000000e+07, 3.809084699456e+01
2.690000000000e+07, 3.809084978925e+01
2.700000000000e+07, 3.809085245815e+01
2.710000000000e+07, 3.809085500695e+01
2.720000000000e+07, 3.809085744103e+01
2.730000000000e+07, 3.809085976556e+01
2.740000000000e+07, 3.809086198548e+01
2.750000000000e+07, 3.809086410549e+01
2.760000000000e+07, 3.809086613008e+01
2.770000000000e+07, 3.809086806356e+01
2.780000000000e+07, 3.809086991002e+01
2.790000000000e+07, 3.809087167338e+01
2.800000000000e+07, 3.809087335738e+01
2.810000000000e+07, 3.809087496559e+01
2.820000000000e+07, 3.809087650142e+01
2.830000000000e+07, 3.809087796813e+01
2.840000000000e+07, 3.809087936883e+01
2.850000000000e+07, 3.809088070649e+01
2.860000000000e+07, 3.809088198395e+01
2.870000000000e+07, 3.809088320391e+01
2.880000000000e+07, 3.809088436897e+01
2.890000000000e+07, 3.809088548160e+01
2.900000000000e+07, 3.809088654415e+01
2.910000000000e+07, 3.809088755888e+01
2.920000000000e+07, 3.809088852794e+01
2.930000000000e+07, 3.809088945339e+01
2.940000000000e+07, 3.809089033719e+01
2.950000000000e+07, 3.809089118121e+01
2.960000000000e+07, 3.809089198725e+01
2.970000000000e+07, 3.809089275701e+01
2.980000000000e+07, 3.809089349212e+01
2.990000000000e+07, 3.809089419416e+01
3.000000000000e+07, 3.809089486459e+01
3.010000000000e+07, 3.809089550486e+01
3.020000000000e+07, 3.809089611631e+01
3.030000000000e+07, 3.809089670023e+01
3.040000000000e+07, 3.809089725788e+01
3.050000000000e+07, 3.809089779044e+01
3.060000000000e+07, 3.809089829902e+01
3.070000000000e+07, 3.809089878472e+01
3.080000000000e+07, 3.809089924855e+01
3.090000000000e+07, 3.809089969152e+01
3.100000000000e+07, 3.809090011454e+01
3.110000000000e+07, 3.809090051853e+01
3.120000000000e+07, 3.809090090433e+01
3.130000000000e+07, 3.809090127277e+01
3.140000000000e+07, 3.809090162463e+01
3.150000000000e+07, 3.809090196066e+01
